Gene,Treated_Mean,Control_Mean,Treated_Std,Control_Std,Log2_Fold_Change,Fold_Change,T_Statistic,T_P_Value,U_Statistic,U_P_Value,Cohens_D,T_P_Adjusted,U_P_Adjusted,T_Significant,U_Significant,Significant,Regulation
Gene_0297,2.7144871664780443,2.2228394012628567,0.37557174635935564,0.4914470613158438,0.4916477652151876,1.4060498701564537,1.77738351014653,0.10795648788084763,28.0,0.13203463203463203,1.124116033537606,0.7293983624336389,0.6805908867764537,False,False,False,Not_Changed
Gene_0303,2.646506777909358,2.3893324366196587,0.23363815580176356,0.20623112805421592,0.2571743412896992,1.195135621306933,1.845281490955202,0.09523438405130143,28.0,0.13203463203463203,1.1670584871139666,0.7293983624336389,0.6805908867764537,False,False,False,Not_Changed
Gene_0623,2.8138009740169756,2.4204872231165617,0.31703250140478134,0.3764176092162834,0.39331375090041387,1.3134067282204602,1.787052129542682,0.10509674946104405,27.0,0.17965367965367965,1.1302310053618305,0.7293983624336389,0.7454509529198325,False,False,False,Not_Changed
Gene_0643,2.7633344205104233,2.3711851432105546,0.4110108752651819,0.16078533358409408,0.3921492772998687,1.3123470376104625,1.9868366537019817,0.09048247152837793,30.0,0.06493506493506493,1.2565858328810948,0.7293983624336389,0.550297160466652,False,False,False,Not_Changed
Gene_0542,2.1962259208182076,2.594618159923378,0.3058420581142235,0.3425638344361449,-0.39839223910517063,1.3180382505129749,-1.9398518018466384,0.0814711517340103,8.0,0.13203463203463203,-1.2268700034034004,0.7293983624336389,0.6805908867764537,False,False,False,Not_Changed
Gene_0892,2.9716888013710214,2.41671173748532,0.2036819340603731,0.5530115416728247,0.5549770638857012,1.4691452764697777,2.105729512088874,0.07741931071975314,29.0,0.09307359307359307,1.3317802788871818,0.7293983624336389,0.6246549870710945,False,False,False,Not_Changed
Gene_0092,1.4587355465522698,2.593632209884977,1.2618056427820576,0.26562010612136244,-1.1348966633327071,2.196028325878686,-1.968037596370073,0.1015260815119999,6.0,0.06493506493506493,-1.2446962650745113,0.7293983624336389,0.550297160466652,False,False,False,Downregulated
Gene_0487,2.2317587936044356,2.597403547934321,0.403686509170073,0.07965150689154978,-0.3656447543298853,1.2884573248651705,-1.9870403522171305,0.0995168449193012,7.0,0.09307359307359307,-1.2567146631338677,0.7293983624336389,0.6246549870710945,False,False,False,Not_Changed
Gene_0492,2.3464296521027532,2.782584803003488,0.3600574441233194,0.4213265132396841,-0.43615515090073487,1.3529937274319774,-1.7597279049210521,0.10968681002745842,8.0,0.13203463203463203,-1.11294964834135,0.7293983624336389,0.6805908867764537,False,False,False,Not_Changed
Gene_0910,3.061390213180555,2.3772284246365007,0.5037618424319323,0.6534742846741218,0.6841617885440541,1.606768171652971,1.8540974854593912,0.09534086528532087,29.0,0.09307359307359307,1.1726342116085198,0.7293983624336389,0.6246549870710945,False,False,False,Upregulated
Gene_0474,2.5341731682751276,2.258949462347251,0.2509910170369592,0.22898958898260593,0.2752237059278766,1.2101817268211843,1.811366665702668,0.1004298929201367,29.0,0.09307359307359307,1.1456088682650463,0.7293983624336389,0.6246549870710945,False,False,False,Not_Changed
Gene_0934,2.169181040674236,2.534513593585109,0.28577857639227955,0.375020209539568,-0.3653325529108731,1.2881785308912166,-1.7325840493165747,0.11597433962694859,8.0,0.13203463203463203,-1.0957823667035747,0.7293983624336389,0.6805908867764537,False,False,False,Not_Changed
Gene_0317,2.9802022943529924,2.4254068878545803,0.3481214790633602,0.5402603797047192,0.5547954064984122,1.4689603002389,1.9302169032016327,0.08738120396158831,29.0,0.09307359307359307,1.2207763584547828,0.7293983624336389,0.6246549870710945,False,False,False,Not_Changed
Gene_0335,2.6359025870705843,2.2109032766562264,0.2483715417642702,0.4426821416070992,0.4249993104143579,1.3425718610517803,1.872204051078885,0.09871231517829246,29.0,0.09307359307359307,1.1840858092006996,0.7293983624336389,0.6246549870710945,False,False,False,Not_Changed
Gene_0330,2.9594915171952203,2.451457840206403,0.3072609346728787,0.4931283620082438,0.5080336769888172,1.4221106066839315,1.955176738145208,0.08468392362584064,26.0,0.24025974025974026,1.2365623441434945,0.7293983624336389,0.819999113514472,False,False,False,Not_Changed
Gene_0842,1.7785624815220604,2.403071973985426,0.6302693951937347,0.39945887105223526,-0.6245094924633654,1.541686572236512,-1.871422048335262,0.09618798723982296,7.0,0.09307359307359307,-1.1835912272394296,0.7293983624336389,0.6246549870710945,False,False,False,Downregulated
Gene_0586,2.922159917856119,1.914817001997034,0.36520199603948916,1.1682512608862685,1.0073429158590848,2.0102053921199823,1.8402627398647942,0.1155994665104726,28.0,0.13203463203463203,1.1638843502229386,0.7293983624336389,0.6805908867764537,False,False,False,Upregulated
Gene_0872,1.7501601192622134,2.5389132065530124,0.8206448876536206,0.5835712857424615,-0.7887530872907991,1.7275806795092616,-1.7514760807920031,0.1136785356684851,9.0,0.17965367965367965,-1.1077307365215638,0.7293983624336389,0.7454509529198325,False,False,False,Downregulated
Gene_0560,2.688718907756558,1.9616347722430294,0.5434960272988557,0.6752541925337361,0.7270841355135287,1.6552901630399877,1.8756281680952582,0.0915210010187459,27.0,0.17965367965367965,1.1862514109500353,0.7293983624336389,0.7454509529198325,False,False,False,Upregulated
Gene_0525,3.1036573272669545,1.4546797276277912,0.2519122178304977,1.793823825004851,1.6489775996391633,3.136113122290046,2.035537897673674,0.09527546329309397,34.0,0.008658008658008658,1.2873872040479137,0.7293983624336389,0.36075036075036077,False,False,False,Upregulated
Gene_0088,2.7721156763858694,2.2413526433053677,0.34412450613918094,0.5106110998289506,0.5307630330805018,1.4446930833303802,1.9274485334248088,0.08689157942997279,29.0,0.09307359307359307,1.2190254876747157,0.7293983624336389,0.6246549870710945,False,False,False,Not_Changed
Gene_0954,2.7396112696004784,2.0881204125628443,0.3624495962784556,0.6887061815783572,0.6514908570376341,1.5707905862151705,1.8718437359267175,0.10021321801625907,28.0,0.13203463203463203,1.1838579258894355,0.7293983624336389,0.6805908867764537,False,False,False,Upregulated
Gene_0003,2.8113687659448487,2.272569035227702,0.33799261945764475,0.5376842696163415,0.5387997307171468,1.4527633686446824,1.897033075378207,0.09257490347503096,28.0,0.13203463203463203,1.1997890629738042,0.7293983624336389,0.6805908867764537,False,False,False,Not_Changed
Gene_0199,3.1084835935577764,2.582344248445855,0.26126277901185047,0.5155832062429665,0.5261393451119214,1.4400704034046274,2.035437446922873,0.07902834710724196,30.0,0.06493506493506493,1.287323673414872,0.7293983624336389,0.550297160466652,False,False,False,Not_Changed
Gene_0850,2.2545942706386035,2.764097434564841,0.5948264325150052,0.12527789962718594,-0.5095031639262375,1.4235598648799164,-1.874204622344398,0.11502723107379047,10.0,0.24025974025974026,-1.1853510815648007,0.7293983624336389,0.819999113514472,False,False,False,Not_Changed
Gene_0907,2.956694281587035,2.4602110030566045,0.2800784833072909,0.504657697643464,0.4964832785304307,1.4107704656749702,1.923477416194742,0.09150042113949017,27.0,0.17965367965367965,1.216513932614206,0.7293983624336389,0.7454509529198325,False,False,False,Not_Changed
Gene_0084,2.7251637825913346,2.274882527763831,0.4624621181100512,0.16988686131204003,0.4502812548275035,1.366306593616264,2.0436413251115173,0.08458252812444465,29.0,0.09307359307359307,1.292512261559411,0.7293983624336389,0.6246549870710945,False,False,False,Not_Changed
Gene_0079,2.3900857119118704,2.981309073622589,0.6025087446385573,0.36579932298953566,-0.5912233617107185,1.5065236924037162,-1.8755751097650255,0.09646989180959624,8.0,0.13203463203463203,-1.1862178539155592,0.7293983624336389,0.6805908867764537,False,False,False,Downregulated
Gene_0493,2.649549464104339,2.2687063423652782,0.196087214273707,0.3758389079335976,0.38084312173906065,1.3021025915937359,2.00886587361387,0.08161900227619243,30.0,0.06493506493506493,1.2705183348807552,0.7293983624336389,0.550297160466652,False,False,False,Not_Changed
Gene_0072,2.0951947330688245,2.673481639021805,0.416871193225043,0.5153093733067134,-0.5782869059529805,1.493075278747227,-1.9509010077132858,0.08089225281593951,7.0,0.09307359307359307,-1.2338581347783406,0.7293983624336389,0.6246549870710945,False,False,False,Not_Changed
Gene_0057,2.615694287790458,2.2254150667650348,0.2302977174402153,0.43199766787966914,0.39027922102542334,1.3106470436014792,1.7826395545646025,0.11431525043456,26.0,0.24025974025974026,1.1274402479064305,0.7293983624336389,0.819999113514472,False,False,False,Not_Changed
Gene_0495,3.0719284619113867,2.3833571466433123,0.3396888087125816,0.7481144902541232,0.6885713152680744,1.6116866926444897,1.8739652202076482,0.10321053454536368,29.0,0.09307359307359307,1.1851996703590328,0.7293983624336389,0.6246549870710945,False,False,False,Upregulated
Gene_0048,2.7986550323693735,2.49746270271382,0.29099653105273476,0.2550262447447544,0.3011923296555534,1.232162325455576,1.740575314987389,0.11290218987101584,28.0,0.13203463203463203,1.100836486885032,0.7293983624336389,0.6805908867764537,False,False,False,Not_Changed
Gene_0936,2.7602170806306208,2.3167766929599862,0.2743576105145478,0.47426891649090896,0.44344038767063454,1.3598432754398513,1.8097253026780855,0.1078919784445328,27.0,0.17965367965367965,1.1445707791400737,0.7293983624336389,0.7454509529198325,False,False,False,Not_Changed
Gene_0754,3.0281561452687566,2.594542326836074,0.2107658187767387,0.49024985578924085,0.43361381843268276,1.3506125032911849,1.8169508127361442,0.11339847923484446,28.0,0.13203463203463203,1.1491405929480576,0.7293983624336389,0.6805908867764537,False,False,False,Not_Changed
Gene_0216,2.3087364491699196,2.67789329795672,0.3461292974448708,0.2760233052741751,-0.3691568487868002,1.2915977642668515,-1.8645504985023884,0.09329535446252896,8.0,0.13203463203463203,-1.179245277533984,0.7293983624336389,0.6805908867764537,False,False,False,Not_Changed
Gene_0736,2.850294732407704,1.9818317762828614,0.18278982302037716,0.8790276746267613,0.8684629561248427,1.825716749635345,2.1629245136096564,0.07853510060068403,28.0,0.13203463203463203,1.3679535740036748,0.7293983624336389,0.6805908867764537,False,False,False,Upregulated
Gene_0239,2.3689803955954205,2.764307288760609,0.42457409709463517,0.2507204316959947,-0.3953268931651883,1.3152407403677115,-1.792782217328401,0.11026408057839901,9.0,0.17965367965367965,-1.133855031080947,0.7293983624336389,0.7454509529198325,False,False,False,Not_Changed
Gene_0249,1.8833183265183624,3.1289209448248556,1.41993955706938,0.174853531295775,-1.2456026183064932,2.3711757827204103,-1.946823533222947,0.10741922369352698,6.0,0.06493506493506493,-1.2312793134801996,0.7293983624336389,0.550297160466652,False,False,False,Downregulated
Gene_0166,1.3447998105690286,2.892280859490256,1.7472062898066074,0.3114043909949859,-1.5474810489212272,2.9230632541138184,-1.9497349325215743,0.10527165170439563,2.0,0.008658008658008658,-1.2331206440725753,0.7293983624336389,0.36075036075036077,False,False,False,Downregulated
Gene_0708,2.1515196124666365,2.614333100101494,0.4525737225504671,0.3376624372281777,-0.4628134876348575,1.3782269635590894,-1.832759000237101,0.09916098324902618,5.0,0.04112554112554113,-1.1591385685844637,0.7293983624336389,0.5140692640692641,False,False,False,Not_Changed
Gene_0742,3.079660594103324,2.534007654751094,0.4208152125800175,0.5340264388757135,0.5456529393522298,1.4596808215974935,1.7945426989879856,0.10460855645430542,24.0,0.3939393939393939,1.134968457445595,0.7293983624336389,0.8832721837206141,False,False,False,Not_Changed
Gene_0969,2.8339737835036445,2.018475697742712,0.10154254411575256,0.8949711106994364,0.8154980857609324,1.7599056486601232,2.0245170804690162,0.09737661774637218,31.0,0.04112554112554113,1.2804170272392958,0.7293983624336389,0.5140692640692641,False,False,False,Upregulated
Gene_0784,2.416711913382842,2.730241057985372,0.25909736546103,0.2809306699127381,-0.3135291446025299,1.242744005748982,-1.834454549109448,0.09666495543474003,8.0,0.13203463203463203,-1.1602109278486128,0.7293983624336389,0.6805908867764537,False,False,False,Not_Changed
Gene_0795,3.059985483431054,2.2388393505083575,0.20052156669387414,0.8545849872600649,0.8211461329226966,1.7668090568570378,2.0917619387042037,0.0851772083493874,34.0,0.008658008658008658,1.3229464098309602,0.7293983624336389,0.36075036075036077,False,False,False,Upregulated
Gene_0194,2.6929993124134057,3.0349146255399315,0.3659342342391664,0.2087179080883597,-0.3419153131265258,1.2674381206404384,-1.814846173979363,0.10736673621618442,9.0,0.17965367965367965,-1.1478095025233992,0.7293983624336389,0.7454509529198325,False,False,False,Not_Changed
Gene_0244,1.9847347301879046,2.6234004773104056,0.6747631833533725,0.4418911748631301,-0.638665747122501,1.5568886303506206,-1.7705596166630106,0.11187475076796853,9.0,0.17965367965367965,-1.1198002243539458,0.7293983624336389,0.7454509529198325,False,False,False,Downregulated
Gene_0177,1.6204791982919986,2.2539224044326622,0.31039401154032414,0.645795375125757,-0.6334432061406636,1.5512628984562686,-1.9768166865491241,0.08749312702138767,8.0,0.13203463203463203,-1.2502486492244747,0.7293983624336389,0.6805908867764537,False,False,False,Downregulated
Gene_0278,2.9070933641748518,2.511308131464159,0.34512923822300845,0.29559073378606093,0.39578523271069255,1.3156586544758846,1.9475880564162202,0.08075255501554852,30.0,0.06493506493506493,1.2317628404031533,0.7293983624336389,0.550297160466652,False,False,False,Not_Changed
Gene_0810,2.4938675765321605,2.055212823389901,0.4163992275721436,0.38645165881013444,0.4386547531422593,1.3553399458062896,1.7265772683733225,0.11511629974471227,30.0,0.06493506493506493,1.0919833448663006,0.7293983624336389,0.550297160466652,False,False,False,Not_Changed
Gene_0806,2.1115338672728154,2.435035815970056,0.19409066452947848,0.3465907261973027,-0.3235019486972406,1.251364384490284,-1.821014782465333,0.10677420900332985,10.0,0.24025974025974026,-1.151710873085301,0.7293983624336389,0.819999113514472,False,False,False,Not_Changed
Gene_0697,3.0165721750069867,2.5120084870260304,0.43654110437614985,0.4537039673064006,0.5045636879809563,1.418694237821378,1.7919493151408847,0.10344335744300118,29.0,0.09307359307359307,1.1333282574848094,0.7293983624336389,0.6246549870710945,False,False,False,Not_Changed
Gene_0173,2.0502846142198536,2.812258211910375,0.8166780560746123,0.30403705812028553,-0.7619735976905213,1.6958088945155867,-1.95519094536217,0.09562420008472386,7.0,0.09307359307359307,-1.2365713295764569,0.7293983624336389,0.6246549870710945,False,False,False,Downregulated
Gene_0270,1.9086596180161688,2.631183599561964,0.7247261685462476,0.5544667447814868,-0.7225239815457953,1.650066286423272,-1.7705290423024131,0.109126649139365,8.0,0.13203463203463203,-1.1197808874304473,0.7293983624336389,0.6805908867764537,False,False,False,Downregulated
Gene_0775,2.3716945085046843,2.8396092344027513,0.5343023899060513,0.28236072834447096,-0.46791472589806693,1.3831088744824318,-1.7313401158676245,0.12366391622282247,8.0,0.13203463203463203,-1.0949956341123046,0.7403879783583832,0.6805908867764537,False,False,False,Not_Changed
Gene_0415,1.9714835469833325,2.499495149757656,0.5302636881755469,0.45081945543941415,-0.5280116027743236,1.4419404681193166,-1.696361625576403,0.12146043142046747,8.0,0.13203463203463203,-1.0728732944254353,0.7403879783583832,0.6805908867764537,False,False,False,Not_Changed
Gene_0735,2.8389959684743133,2.044880428728456,0.2123053808646264,0.9582973138634964,0.7941155397458575,1.7340139917983928,1.8091048033134915,0.1249922790047126,32.0,0.025974025974025976,1.144178340884313,0.7403879783583832,0.48100048100048104,False,False,False,Upregulated
Gene_0751,2.143627867232306,2.6487234679562714,0.5365477933568858,0.38310578718660177,-0.5050956007239655,1.4192173980537117,-1.71311673732875,0.12066866930462468,8.0,0.13203463203463203,-1.0834701575430494,0.7403879783583832,0.6805908867764537,False,False,False,Not_Changed
