,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,SCFA_Treated_1,SCFA_Treated_2,SCFA_Treated_3,SCFA_Treated_4,SCFA_Treated_5,SCFA_Treated_6
Gene_0129,6.243619924434393,1.8595505602190872,3.545725648350263,4.504962728896991,4.851133141799908,6.241344195101356,2.806249841232028,6.644132156065055,6.7443062113681105,5.648072885413066,6.648205793711412,4.6717011745564525
Gene_0130,5.355402001866508,2.3293112825797975,5.760395702011927,6.221171490567646,6.11958089586208,7.161561451109243,7.403863339079086,5.017576885264144,5.115728094853513,4.4688147334751775,6.3689009552728555,4.1576023667741735
Gene_0131,6.667844309097808,5.918360158456873,4.859668577082706,1.6780781329680172,5.859236438265172,5.4153753743262225,6.952862754396136,2.7357017185679866,2.8021674905436122,6.374853510253009,4.822911570833974,4.092217167693743
Gene_0132,5.543157674390747,2.446502848359381,2.8378869191834752,7.1063057066658075,4.92088969228669,6.363001394745249,6.780115464950919,3.7854771718278313,4.59959749139926,7.798455900142319,8.0782846916213,8.144796420540654
Gene_0133,5.056636752260922,5.05951227899149,6.876567611951995,3.967910543565252,5.192241553881967,4.075449422589915,4.435748446132178,7.461405809968941,3.1020943444626434,3.186194250555878,0.29908829475127785,8.34573640379706
Gene_0134,4.131007545135369,4.381655753062721,5.444267543267426,4.042502756673045,7.511512251147042,3.2107853955609924,5.063407619186647,6.7052294731326,4.627963129233272,8.172920190227224,6.515395193872494,4.215381178958457
Gene_0135,4.626256711677282,4.12053788345165,7.893955768707466,5.393109553023149,7.063689078937269,2.028879253926056,5.883325128372121,2.132539950379543,3.3251885493690176,0.7862217707478383,2.1520837756047864,5.357058339440956
Gene_0136,5.534100531738518,6.779261591246874,5.164567978550848,7.130960750130702,3.9654230997992554,7.81869488037116,1.0709279237941507,2.0377085507565686,4.995262167734384,3.9127862078138946,8.984073271918618,8.66779309204875
Gene_0137,9.5977962472385,4.274322879120682,4.1089949571984565,7.906768954235401,8.159144291461425,3.9542799456934636,3.264155074497693,6.1142752368069635,6.498565113758903,3.8050422839511935,2.0089169270035923,4.975403101383884
Gene_0138,4.159626365808285,4.436430782278985,2.311098977931446,3.1626961070316035,2.9917184664958643,3.464404869791743,4.654308650371778,4.128471006058762,5.88463373632897,3.4985407859888022,2.696004904841714,5.218165940699664
Gene_0139,4.930630225226437,5.468429465073042,8.101000985628154,3.003291918522418,6.968644796953168,4.572022311548982,2.1786527292322244,-0.025506841841608452,4.505615621625703,-0.08456003225155873,1.7719781698289672,2.890544974527975
Gene_0140,4.901072580695134,6.3496389843332075,2.7545559568754028,5.764819492368101,5.332904416426112,5.984902528016298,3.7275525746961407,3.8698790528976152,8.742148964616227,3.2982318219222027,9.882443444943828,5.874253559462104
Gene_0141,5.5783372878156365,9.91060027982179,3.7245200314973683,3.9380060899963647,3.753718947150471,3.8890457616794905,5.1841102746239835,5.952480706775332,10.059855498503904,3.012813992137104,2.7591641621272216,3.490267606856158
Gene_0142,3.7252257453869646,7.378033062215104,7.841008495979709,3.8585074125010475,3.3352888537915426,5.942831112772808,5.064286293929122,1.5484577503748533,5.044678478637216,8.387094266827344,5.302814781249555,4.414629082049446
Gene_0143,3.8955539114380575,6.265863635511021,5.405846041702599,1.9685117700055361,8.095010402660122,8.591755346191043,3.763679102632745,6.797023409103129,3.348334453523905,8.692791841198495,8.866719495428715,5.513501597323575
Gene_0144,3.7744226190312276,4.224596880128032,5.57173078144981,5.66891357997405,6.317088545345661,9.0204090775327,4.9769698238467095,7.061319616483119,7.189597004454651,3.3880165378811693,3.946889733726596,2.355305130633409
Gene_0145,4.646105545011901,3.4034055109230925,2.2413615439709456,3.538139920116162,4.933746054252405,8.589115727035576,5.818129876668114,6.333255766913782,2.300148724277454,4.089602190367682,2.3054921648373017,3.2024003795123246
Gene_0146,3.964777401927657,5.447575903277797,4.967154207854496,7.376786546896168,10.053864851747242,3.938262454159359,6.102034120452599,3.5330358666434414,4.398348087935402,1.745376544105369,5.373980419449328,4.911453360310702
Gene_0147,4.021121114963556,7.0883217541381445,6.363782979252623,8.693414651472068,6.167856370651927,4.281415818425881,3.5420814999336754,4.621971404635052,5.360589761006889,3.3702637021813118,2.0474749119964413,8.61114886537363
Gene_0148,6.181309661384619,7.2174071611658155,6.640964362394728,6.014548062214596,7.133349379178307,7.3385911808913455,3.7334545905794547,4.806479793626221,7.0216794700406275,12.058110375140968,2.5110271002222686,5.89965442745302
Gene_0149,7.764317982075054,6.297419775179286,4.665763839366291,5.293427372866645,7.413017933016714,3.366128658025528,3.5848954294117874,3.9224193908465783,3.55957595798642,2.74869006439883,4.917417276430677,2.0509946259035288
Gene_0150,5.737346617745803,4.213322375345278,5.057489645869635,7.556903725214598,5.382198136039807,5.092873096312298,6.893615133023741,5.11000587206675,5.84486994580288,4.067622776107554,4.265592131576503,5.575127810334656
Gene_0151,2.2802877180401615,6.492507132054442,6.29096836228215,9.32650944661092,4.384443530093998,5.438300655327878,2.671898735188349,4.284019131173328,3.280772972243092,3.2188623788179713,0.780323518748717,7.678653178959999
Gene_0152,5.498767367421511,8.15490655952695,4.809408935226096,5.558043051540679,6.215793019433079,5.3732182463127165,3.6269224936924624,7.3267521103271,7.1375846427885845,2.4280005869670127,2.8231775286543086,10.121005918711369
Gene_0153,4.107132770898944,5.388179985796615,7.1472634997195446,2.9469694011778795,5.265939348293752,3.599758370121654,5.797134671828831,2.9273535472351564,4.362255109322353,1.5546475001810243,4.212852217926877,1.1330006199077842
Gene_0154,7.390093257849685,1.9536261904324506,3.8821563054568236,5.754423750129042,8.13104805846868,4.868499477854025,0.9352924714032307,2.356888426977898,5.042185495701174,2.7378655289948246,4.865445070172931,2.850677921134274
Gene_0155,3.8896009466136032,8.76231413888118,2.103972199167512,0.6023880867598361,5.880028900106665,3.9958915512947777,3.435292154996013,6.706330612826384,5.4949610952802095,4.980671157373306,6.757927946141303,5.961217186694695
Gene_0156,2.9575343657385735,6.416712894598707,5.487601427542398,3.871842738526543,2.439391202658211,6.744914656560289,7.893126582502735,4.08028147536972,4.140730042944982,2.3977814672173094,4.14203856525516,6.929539788604892
Gene_0157,6.300402355917322,4.801648272441234,8.693273992095332,2.859830467347695,1.9489496581505223,3.616183860237511,9.300149988798802,9.135980303164262,3.5865302232411715,9.616677991216747,3.0333983349524205,8.567326163449602
Gene_0158,4.908827967289004,5.486678898645383,4.5175278842873405,5.704110793028594,2.496921151619112,7.887529208146519,4.26443094685789,6.405066627867711,2.335103304210868,7.342335265412293,2.070050507790222,3.6630901782936447
Gene_0159,4.835697643214862,7.234591663176255,5.685450692755408,5.913506438307568,6.139534560464408,5.8954171200346295,3.0038107444619295,1.491430294355002,5.189055135176937,8.612178235673923,10.333810444640019,5.194311574172495
Gene_0160,6.285445519735088,7.658305060264863,5.39304233940294,6.418007515177025,4.820528611425546,7.880234430898946,7.233362550135045,5.464189275857074,5.997766389536426,4.315702697745523,5.390153850845204,6.074957409212857
Gene_0161,3.6472153958814606,8.60188086582163,4.919684098711313,2.1384497957639037,5.2562088298215786,3.6378966850502383,3.8430805422473373,4.845011400214024,4.883139762005023,6.652806634661049,2.867935656744639,4.896915582784697
Gene_0162,6.681287097977448,3.694752041395218,4.107633133570441,1.220918538108938,4.095387361501847,0.15224134674208667,11.16789286238628,9.825771755436488,10.105723458588251,6.896047652963228,7.66679104120284,9.208411858854596
Gene_0163,1.8321943530285534,6.520829312288595,6.571600317301664,5.85091512356993,3.066047713741574,4.90457728771604,8.120511059061862,1.0967941742342266,2.3691173859003087,7.618888202805296,4.446221288462393,3.6565584214838456
Gene_0164,4.992794921818863,2.6832706216149145,8.006796603534301,6.7547245811513426,4.558071652340672,5.053771677989062,4.497546210869761,6.153685922841779,3.389760049209767,10.722239460241877,6.881038629289739,6.440766399132377
Gene_0165,5.416765615895105,0.9165302631514187,4.5056452349588065,3.6360315040044027,2.996759980210169,4.43779941422809,6.176153350335664,6.924690338533139,6.891776313109279,7.147243887815144,3.7383088984182873,4.404266390086278
Gene_0166,8.595373053699046,6.28168572253402,3.8576420204344064,6.145165562712317,7.798710873172004,6.849267365825538,4.477472234934212,2.046548508131835,2.774363733360677,3.679256432042197,4.186838819875901,-0.8243537608158729
Gene_0167,5.119260739840349,3.706126444588852,6.39644662722718,5.786970770843499,6.790386440055465,6.270343603363939,6.42949129977789,4.532551884296549,6.414915421728762,6.553863384709658,8.215830122238316,7.706907295242406
Gene_0168,7.09910543063867,3.9295295768788643,7.634788131268651,5.395199209384799,9.150521745250531,3.6216243638208643,7.693143325220593,7.887340638332477,5.582757969631892,5.064370174073679,6.745634166356669,6.464161902866045
Gene_0169,8.4719276063305,5.395821566925296,3.6971639927711033,4.032228331891357,4.3593053836113596,5.848331892803833,4.38186752652348,5.809646817616536,4.929807066430811,3.292134183079888,7.5809214827527,5.110398485060179
Gene_0170,6.0456709760709995,3.852599992122842,4.951290815478035,9.284540717223727,8.455086340201422,5.872647339348064,9.0974165153977,1.7490154596003347,3.8864424543132676,5.065277673381743,7.2747621952578285,5.79893874520437
Gene_0171,5.076006956336401,5.240062653436523,6.227035945460833,2.954414869603189,4.48524692515331,1.662831852244821,7.693950813249367,4.5313997493953035,3.9695970032321304,8.740828448107303,3.681004722812077,6.046309093165231
Gene_0172,5.798446245210559,6.294391879405482,4.033627075401252,8.147973526580065,2.5484686739953175,2.0712502395803596,6.001834658171715,3.035351455446448,8.210711924723613,7.44787268847578,1.8571600033233993,3.1352575136360255
Gene_0173,5.448903637119944,7.094196605224309,8.367855382915737,4.0822314742621195,7.157361666862592,4.922983060998585,0.4284455110101,3.4348172749037333,6.532776953144799,4.172210115450286,5.921594487231935,1.9553313634365117
Gene_0174,4.654745400118361,6.767319874973345,6.304645756826839,1.8472156860315012,7.9530806994517915,7.760182708294903,6.595950509163811,3.8897815441433004,5.024339364565811,4.814250997213895,2.4569029582154323,2.6938313365204354
Gene_0175,3.748874596980941,5.791607066874818,5.988060372565478,5.521347531647814,3.8993896923091595,3.656753264123897,6.935588938006852,5.797984315003391,7.100098083106854,5.6493164710050365,5.285981269618433,1.547978762666467
Gene_0176,4.9488918580171095,7.345458038518729,6.087200309188865,4.258771335827788,6.54339742129669,-0.6970852412601509,4.4592666064776605,4.945231359192512,8.906214396545149,6.373913264197355,8.072122363419057,6.195075411789457
Gene_0177,7.297531400744207,1.5205724424438007,4.275118117193736,2.7606602107477123,2.4106370485581885,7.321653574757039,1.3554471265795982,2.6236655572976595,3.5326978216401286,1.8153321171740697,1.7028600314263187,1.8704213395546478
Gene_0178,4.064597597376217,5.693007763461432,4.906158842241632,5.954081654446243,5.15364378212051,2.4340155516228608,8.211239665130236,0.8385189492180434,7.411636841432086,3.1264095300812347,2.255841625460772,7.359884260076928
Gene_0179,6.99253363889428,4.012486833677375,1.886836202680498,4.143769678068175,8.00151958126862,6.7004434842269855,6.463796138468762,7.509037404762379,6.6014038950911536,9.119690003474805,6.117447673888971,4.687045247753683
Gene_0180,4.302695731184282,4.301484591363143,4.356729897565235,9.153495967121682,5.763870904463107,5.8600832943821395,5.685852754642685,7.486938256691927,3.441249349479766,3.696222834937238,4.3820799708041855,0.7908344024693355
Gene_0181,7.060566908063684,5.477578318053027,4.481915708358594,4.607300301830043,4.856797481171872,4.925555526980316,5.276156816835094,1.2277425920979477,5.106118625865238,6.730579512270499,4.046247078712328,8.354231740373741
Gene_0182,6.4552590872739595,5.103891771614599,6.465280154431158,4.838566839782835,5.157270380632181,1.0035986309357847,2.0789982011630244,7.382521363263665,6.350274112813842,1.567933503378622,10.421588598081065,4.872509428992068
Gene_0183,6.832655349404963,5.692976951795986,6.996020219719305,-0.7925107563873786,9.176749409561456,4.720820743689653,3.2450319556887366,2.185825610431966,4.559963944680652,4.74518625522008,5.205291057079329,4.40440768755208
Gene_0184,7.216365633475033,2.9201881457489383,6.225547810125139,2.8931688736526877,3.7524620786083895,8.828062707733572,6.266450620230187,4.224740334673507,1.130071765519058,4.701277008700718,0.2650446932534436,5.707541261782779
Gene_0185,4.6186351984733065,5.434865746359446,6.740135461377508,5.991363775945209,5.3008378102871525,5.729922004932451,3.041399539434729,5.326720709831601,7.628149963049209,3.1025026094639996,7.122512517024235,4.133220866627694
Gene_0186,9.80683117047655,4.884762405932829,5.402198093429935,7.1013087920152245,7.211051865915968,7.37406061112076,6.748867376569978,3.0878456661533034,0.5716485253519652,5.0540775351222385,2.4225905694065712,0.8631110928394161
Gene_0187,6.277460444058369,2.713990174539033,8.266863064602191,2.707309213962624,5.605270930478066,3.4914482999612844,4.044320298592417,4.910786935633997,7.684360262489708,1.1318245090808459,5.046161317900841,6.249807189308086
Gene_0188,4.871723306814015,5.657524820606961,5.642714430900546,5.84384150847057,8.227422538117294,5.90706860302796,3.8164358081662204,5.605986522186662,2.4760744095154044,2.6574231115906626,4.3801032276128815,3.0969895193739676
Gene_0189,4.511686729418702,6.928174336576714,7.378940977849281,2.544784369726015,6.194800139699716,6.402345484621796,4.219182523439058,6.032288079172759,3.6949434135667096,3.777645695961346,3.944011956468773,7.706138320332815
Gene_0190,4.404872993280016,7.751413626623239,4.699888825934947,5.2511529069430845,4.65385635143226,5.031158095162935,-1.442032711971427,5.791197669525885,5.068543628400445,1.6382590815237594,5.619453558272005,5.951503983663064
Gene_0191,2.8074498262095964,2.1198982348114113,8.189010126449944,3.3060773033633444,3.0172153010873854,0.6932197727925704,4.2050690913225885,-1.9177109384969204,6.175293139840276,1.4719886050261706,5.1256684219582045,4.986128678821391
Gene_0192,3.7220765046209956,2.3538204131850033,8.284030320272738,7.019634178685268,3.6236993096445524,9.504871610688618,3.246605828761414,6.320919904703101,4.229013518175283,0.8572456413236855,7.3354838510555584,3.44991007396752
Gene_0193,6.963530973983189,4.350337232982755,0.0011885702528537934,9.581885145181484,2.220855066472808,1.7092025060862164,3.2910130745238915,4.193868263926555,5.544473450654776,4.885459178355795,6.096133849414341,2.321021266942682
Gene_0194,7.045140864019281,9.879504812678546,7.768545637021036,6.12781824010472,6.189508683330572,6.706831117560616,3.5152272591385305,4.768005855356932,8.79577458531741,4.7723749231724835,7.170444527323263,5.0771103375686355
Gene_0195,6.5178571795735305,5.562382847938752,5.208402207903752,4.874813744200956,3.4920708222666477,4.438649846266452,1.910044259016059,3.067535211745827,2.806096703431798,4.126534728302273,5.965283056717819,2.498899712644375
Gene_0196,1.614086371609229,4.8033207464105,3.022817785698165,2.792821365568458,5.359788302306957,7.784004572689199,7.374155357483511,3.070420524740629,4.1707389823719385,3.5513949315846665,5.628889181749705,4.282083229641173
